type,id,name,category,rarity,conditions,Adventure mode rarity
quest,quest.sleep_alone_in_the_overworld,Sleep Alone in the Overworld,misc,rare,Can only appear if daylight cycle setting is not set to day only can only appear if there are two teams and two players playing and can only appear when daylight cycle setting is not set to day only,uncommon
quest,quest.toot_a_goat_horn,Toot a goat horn,misc,rare,,rare
quest,quest.use_an_anvil,Use an Anvil,misc,rare,,mythic
quest,quest.use_glow_ink_on_a_crimson_sign,Use glow ink on a crimson sign,misc,rare,,
quest,quest.wax_a_copper_block,Wax a copper block,misc,rare,,
quest,quest.construct_a_copper_golem,Construct a copper golem,misc,uncommon,,
quest,quest.craft_25_unique_items,Craft 25 Unique Items,misc,uncommon,,uncommon
quest,quest.decorate_a_shield_with_a_banner,Decorate a shield with a banner,misc,uncommon,,uncommon
quest,quest.fill_a_chiseled_bookshelf_with_books,Fill a chiseled bookshelf with books,misc,uncommon,,
quest,quest.fill_a_decorated_pot,Fill a decorated pot,misc,uncommon,,epic
quest,quest.fill_inventory_with_unique_items,Fill Inventory with Unique Items,misc,uncommon,,rare
quest,quest.get_15_advancements,Get 15 Advancements,misc,uncommon,,uncommon
quest,quest.have_more_levels_than_the_opponent,Have More Levels than the opponent,misc,uncommon,"can only appear if more than one team is in play. In all modes, this quest is always given to the current leader and can be stolen at anytime should another team take the lead in this goal",uncommon
quest,quest.obtain_64_firefly_bushes,Obtain 64 firefly bushes,misc,uncommon,,uncommon
quest,quest.obtain_7_unique_workstations,Obtain 7 unique workstations,misc,uncommon,,rare
quest,quest.place_a_book_and_quil_into_a_lectern,Place a book and quil into a lectern,misc,uncommon,,rare
quest,quest.reach_level_15,Reach Level 15,misc,uncommon,,uncommon
quest,quest.right_click_a_banner_with_a_map,Right click a banner with a map,misc,uncommon,,epic
quest,quest.ring_a_bell,Ring a bell,misc,uncommon,,uncommon
quest,quest.take_200_damage,Take 200 Damage,misc,uncommon,,uncommon
quest,quest.trade_with_a_villager,Trade with a Villager,misc,uncommon,,uncommon
quest,quest.use_a_cauldron_to_wash_something,Use a Cauldron to wash something,misc,uncommon,,rare
quest,quest.use_a_crafter,Use a crafter,misc,uncommon,,uncommon
quest,quest.use_a_grindstone,Use a grindstone,misc,uncommon,,uncommon
quest,quest.use_a_loom_to_design_a_banner,Use a Loom to Design a Banner,misc,uncommon,,uncommon
quest,quest.wear_full_uniquely_coloured_leather_armor,Wear full uniquely coloured leather armor,misc,uncommon,,uncommon
quest,quest.kill_drowned,Kill Drowned,monster,common,Can only appear if hostile mobs are enabled,common
quest,quest.kill_zombie,Kill Zombie,monster,common,Can only appear if hostile mobs are enabled,common
quest,quest.kill_15_unique_hostile_mobs,Kill 15 Unique Hostile Mobs,monster,epic,Can only appear if hostile mobs are enabled can only appear when hostile mobs are enabled,epic
quest,quest.kill_all_golems,Kill all golems,monster,epic,,mythic
quest,quest.kill_all_raid_mobs,Kill all raid mobs,monster,epic,,epic
quest,quest.kill_breeze,Kill Breeze,monster,epic,Can only appear if hostile mobs are enabled,epic
quest,quest.kill_cave_spider,Kill Cave Spider,monster,epic,Can only appear if hostile mobs are enabled,epic
quest,quest.kill_elder_guardian,Kill Elder Guardian,monster,epic,Can only appear if hostile mobs are enabled can only appear when hostile mobs are enabled,epic
quest,quest.kill_endermite,Kill Endermite,monster,epic,Can only appear if hostile mobs are enabled can only appear when hostile mobs are enabled,epic
quest,quest.kill_evoker,Kill Evoker,monster,epic,Can only appear if hostile mobs are enabled,epic
quest,quest.kill_ravager,Kill Ravager,monster,epic,Can only appear if hostile mobs are enabled,epic
quest,quest.kill_vex,Kill Vex,monster,epic,Can only appear if hostile mobs are enabled,epic
quest,quest.kill_zoglin,Kill Zoglin,monster,epic,can only appear when hostilemobs are enabled,epic
quest,quest.throw_a_splash_potion_at_a_witch,Throw a splash potion at a witch,monster,legendary,Can only appear if hostole mobs are enabled,legendary
quest,quest.kill_shulker,Kill Shulker,monster,mythic,Can only appear if hostile mobs are enabled,mythic
quest,quest.kill_silverfish,Kill Silverfish,monster,mythic,Can only appear if hostile mobs are enabled can only appear when hostile mobs are enabled,mythic
quest,quest.kill_the_ender_dragon,Kill The Ender Dragon,monster,mythic,Can only appear if hostile mobs are enabled can only appear when hostile mobs are enabled,mythic
quest,quest.kill_wither_skeleton,Kill Wither Skeleton,monster,mythic,Can only appear if hostile mobs are enabled,
quest,quest.distract_a_piglin_with_gold,Distract a Piglin with Gold,monster,rare,can only appear if hostile mobs are enabled,epic
quest,quest.enrage_a_zombie_piglin,Enrage a Zombie Piglin,monster,rare,can only appear if hostile mobs are enabled,epic
quest,quest.get_sniper_duel_advancement,"Get \""Sniper Duel\"" Advancement",monster,rare,can only appear if hostile mobs are enabled,uncommon
quest,quest.kill_10_unique_hostile_mobs,Kill 10 Unique Hostile Mobs,monster,rare,can only appear when hostilemobs are enabled,rare
quest,quest.kill_100_mobs,Kill 100 Mobs,monster,rare,,rare
quest,quest.kill_20_arthropods,Kill 20 Arthropods,monster,rare,,rare
quest,quest.kill_30_undead_mobs,Kill 30 Undead Mobs,monster,rare,can only appear when hostilemobs are enabled,rare
quest,quest.kill_7_unique_hostile_mobs,Kill 7 Unique Hostile Mobs,monster,rare,can only appear when hostilemobs are enabled,rare
quest,quest.kill_a_pillager_with_a_crossbow,Kill a pillager with a crossbow,monster,rare,,rare
quest,quest.kill_a_snow_golem_in_the_nether,Kill a snow golem in the nether,monster,rare,,
quest,quest.kill_blaze,Kill Blaze,monster,rare,Can only appear if hostile mobs are enabled,epic
quest,quest.kill_bogged,Kill Bogged,monster,rare,Can only appear if hostile mobs are enabled,rare
quest,quest.kill_ghast,Kill Ghast,monster,rare,can only appear if hostile mobs are enabled,epic
quest,quest.kill_guardian,Kill Guardian,monster,rare,can only appear when hostilemobs are enabled,rare
quest,quest.kill_husk,Kill Husk,monster,rare,Can only appear if hostile mobs are enabled,rare
quest,quest.kill_magma_cube,Kill Magma Cube,monster,rare,Can only appear if hostile mobs are enabled,epic
quest,quest.kill_piglin_brute,Kill Piglin Brute,monster,rare,Can only appear if hostile mobs are enabled,epic
quest,quest.kill_pillager,Kill Pillager,monster,rare,Can only appear if hostile mobs are enabled,rare
quest,quest.kill_slime,Kill Slime,monster,rare,Can only appear if hostile mobs are enabled,rare
quest,quest.kill_snow_golem,Kill Snow Golem,monster,rare,,mythic
quest,quest.kill_stray,Kill Stray,monster,rare,can only appear when hostilemobs are enabled,rare
quest,quest.kill_witch,Kill Witch,monster,rare,can only appear when hostilemobs are enabled,rare
quest,quest.kill_zombie_villager,Kill Zombie Villager,monster,rare,can only appear if hostile mobs are enabled,rare
quest,quest.kill_zombified_piglin,Kill Zombified Piglin,monster,rare,Can only appear if hostile mobs are enabled,epic
quest,quest.attach_a_fishing_rod_to_a_creeper,Attach a fishing rod to a creeper,monster,uncommon,Can only appear if hostole mobs are enabled,uncommon
quest,quest.kill_a_bat,Kill a bat,monster,uncommon,,common
quest,quest.kill_bee,Kill Bee,monster,uncommon,,common
quest,quest.look_at_an_endarman_in_the_eyes_to_enrage_them,Look at an endarman in the eyes to enrage them,monster,uncommon,Can only appear if hostile mobs are enabled,uncommon
quest,quest.obtain_64_arrows,Obtain 64 arrows,monster,uncommon,,rare
quest,quest.fully_hydrate_a_dried_ghast,Hydrate a dried ghast,nether,epic,,
quest,quest.obtain_all_nether_ore_blocks,Obtain All Nether Ore Blocks,nether,epic,,
quest,quest.place_a_bee_nest_or_a_bee_hive_in_the_nether,Place a bee nest or a bee hive in the nether,nether,epic,,
quest,quest.stand_on_a_block_of_netherite,Stand on a block of netherite,nether,legendary,,
quest,quest.wear_1_piece_of_netherite_armor,Wear 1 Piece of Netherite Armor,nether,legendary,,legendary
quest,quest.obtain_all_netherite_tools,Obtain All Netherite Tools,nether,mythic,,mythic
quest,quest.crouch_on_soul_sand,Crouch on soul sand,nether,rare,,epic
quest,quest.obtain_all_blackstone_block_varients,Obtain all blackstone block varients,nether,rare,,epic
quest,quest.kill_black_sheep,Kill Black Sheep,sheep,common,,common
quest,quest.kill_blue_sheep,Kill Blue Sheep,sheep,common,,common
quest,quest.kill_gray_sheep,Kill Gray Sheep,sheep,common,,common
quest,quest.kill_light_blue_sheep,Kill Light Blue Sheep,sheep,common,,common
quest,quest.kill_light_gray_sheep,Kill Light Gray Sheep,sheep,common,,common
quest,quest.kill_magenta_sheep,Kill Magenta Sheep,sheep,common,,common
quest,quest.kill_orange_sheep,Kill Orange Sheep,sheep,common,,common
quest,quest.kill_pink_sheep,Kill Pink Sheep,sheep,common,,common
quest,quest.kill_purple_sheep,Kill Purple Sheep,sheep,common,,common
quest,quest.kill_red_sheep,Kill Red Sheep,sheep,common,,common
quest,quest.kill_white_sheep,Kill White Sheep,sheep,common,,common
quest,quest.kill_yellow_sheep,Kill Yellow Sheep,sheep,common,,common
quest,quest.kill_cyan_sheep,Kill Cyan Sheep,sheep,rare,,uncommon
quest,quest.kill_green_sheep,Kill Green Sheep,sheep,rare,,uncommon
quest,quest.kill_lime_sheep,Kill Lime Sheep,sheep,rare,,uncommon
quest,quest.kill_brown_sheep,Kill Brown Sheep,sheep,uncommon,,uncommon
quest,quest.put_a_decorated_pot_in_a_decorated_pot,Put a decorated pot in a decorated pot,shovel,common,,epic
quest,quest.obtain_all_snow_varients,Obtain all snow varients,shovel,epic,,rare
quest,quest.obtain_all_red_sandstone_block_varients,Obtain all red sandstone block varients,shovel,rare,,rare
quest,quest.obtain_all_sandstone_block_varients,Obtain all sandstone block varients,shovel,uncommon,,uncommon
quest,quest.look_at_10_unique_mobs_with_a_spyglass,Look at 10 unique mobs with a spyglass,spyglass,epic,,epic
quest,quest.look_at_15_unique_mobs_with_a_spyglass,Look at 15 unique mobs with a spyglass,spyglass,epic,,epic
quest,quest.look_at_a_guardian_with_a_spyglass,Look at a guardian with a spyglass,spyglass,epic,Can only appear if hostile mobs are enabled,legendary
quest,quest.look_at_a_piglin_brute_with_a_spyglass,Look at a piglin brute with a spyglass,spyglass,epic,Can only appear if hostile mobs are enabled,legendary
quest,quest.look_at_20_unique_mobs_with_a_spyglass,Look at 20 unique mobs with a spyglass,spyglass,legendary,,legendary
quest,quest.look_at_5_unique_mobs_with_a_spyglass,Look at 5 unique mobs with a spyglass,spyglass,rare,,epic
quest,quest.look_at_a_horse_with_a_spyglass,Look at a horse with a spyglass,spyglass,rare,,epic
quest,quest.look_at_a_husk_with_a_spyglass,Look at a husk with a spyglass,spyglass,rare,Can only appear if hostile mobs are enabled,epic
quest,quest.look_at_an_enderman_with_a_spyglass,Look at an enderman with a spyglass,spyglass,rare,Can only appear if hostile mobs are enabled,epic
quest,quest.each_team_member_looks_at_a_different_member_of_their_team,Each team member looks at a different member of their team,team,common,Can only appear if there is more than 1 person on each in play team,common
quest,quest.whole_team_boating_at_the_same_time,Whole team boating at the same time,team,common,Can only appear if there are at least 2 players on each in play team,uncommon
quest,quest.whole_team_breeds_an_animal_at_the_same_time,Whole team breeds an animal at the same time,team,common,Can only appear if there is more than 1 person on each in play team,common
quest,quest.whole_team_swims_at_the_same_time,Whole team swims at the same time,team,common,Can only appear if there are at least 2 players on each in play team,common
quest,quest.whole_team_stands_on_the_same_happy_ghast,Whole team stands on the same happy ghast,team,epic,Can only appear if there is more than 1 person on each in play team,
quest,quest.whole_team_wear_a_piece_of_trimmed_armor,Whole team wear a piece of trimmed armor,team,epic,Can only appear if there are at least 2 players on each in play team,epic
quest,quest.whole_team_in_the_end,Whole team in the end,team,mythic,Can only appear if there are at least 2 players on each in play team,mythic
quest,quest.give_a_red_tulip_to_a_teamate,Give a red tulip to a teamate,team,rare,Can only appear if there is more than 1 person on each in play team,rare
quest,quest.whole_team_eats_cake_at_the_same_time,Whole team eats cake at the same time,team,rare,Can only appear if there are at least 2 players on each in play team,
quest,quest.whole_team_has_a_status_effect_at_the_same_time,Whole team has a status effect at the same time,team,rare,Can only appear if there are at least 2 players on each in play team,rare
quest,quest.whole_team_has_a_tamed_cat,Whole team has a tamed cat,team,rare,Can only appear if there is more than 1 person on each in play team,rare
quest,quest.whole_team_have_consecutive_number_of_levels_to_each_other,Whole team have consecutive number of levels to each other,team,rare,Can only appear if there are at least 2 players on each in play team,common
quest,quest.whole_team_rides_a_mob_at_the_same_time,Whole team rides a mob at the same time,team,rare,Can only appear if there are at least 2 players on each in play team,common
quest,quest.whole_team_throws_an_enderpearl_at_the_same_time,Whole team throws an enderpearl at the same time,team,rare,Can only appear if there are at least 2 players on each in play team,rare
quest,quest.whole_team_wear_a_piece_of_enchanted_armor,Whole team wear a piece of enchanted armor,team,rare,Can only appear if there are at least 2 players on each in play team,rare
quest,quest.have_a_tamed_wolf_kill_another_players_tamed_wolf,Have a tamed wolf kill another players tamed wolf,team,uncommon,Can only appear if there is more than 1 person on each in play team,rare
quest,quest.whole_team_dies_at_the_same_time,Whole team dies at the same time,team,uncommon,Can only appear if there are at least 2 players on each in play team,common
quest,quest.whole_team_has_a_tamed_wolf,Whole team has a tamed wolf,team,uncommon,Can only appear if there is more than 1 person on each in play team,uncommon
quest,quest.whole_team_in_nether,Whole team in nether,team,uncommon,Can only appear if there are at least 2 players on each in play team,epic
quest,quest.whole_team_starving,Whole team starving,team,uncommon,Can only appear if there are at least 2 players on each in play team,uncommon
quest,quest.whole_team_wears_a_carved_pumpkin_at_the_same_time,Whole team wears a carved pumpkin at the same time,team,uncommon,Can only appear if there are at least 2 players on each in play team,rare
quest,quest.obtain_64_brown_terracotta,Obtain 64 Brown Terracotta,terracotta,epic,,rare
quest,quest.obtain_64_cyan_terracotta,Obtain 64 Cyan Terracotta,terracotta,epic,,rare
quest,quest.obtain_64_green_terracotta,Obtain 64 Green Terracotta,terracotta,epic,,rare
quest,quest.obtain_64_lime_terracotta,Obtain 64 Lime Terracotta,terracotta,epic,,rare
quest,quest.obtain_64_black_terracotta,Obtain 64 Black Terracotta,terracotta,rare,,uncommon
quest,quest.obtain_64_blue_terracotta,Obtain 64 Blue Terracotta,terracotta,rare,,uncommon
quest,quest.obtain_64_gray_terracotta,Obtain 64 Gray Terracotta,terracotta,rare,,uncommon
quest,quest.obtain_64_light_blue_terracotta,Obtain 64 Light Blue Terracotta,terracotta,rare,,uncommon
quest,quest.obtain_64_light_gray_terracotta,Obtain 64 Light Gray Terracotta,terracotta,rare,,uncommon
quest,quest.obtain_64_magenta_terracotta,Obtain 64 Magenta Terracotta,terracotta,rare,,uncommon
quest,quest.obtain_64_orange_terracotta,Obtain 64 Orange Terracotta,terracotta,rare,,uncommon
quest,quest.obtain_64_pink_terracotta,Obtain 64 Pink Terracotta,terracotta,rare,,uncommon
quest,quest.obtain_64_purple_terracotta,Obtain 64 Purple Terracotta,terracotta,rare,,uncommon
quest,quest.obtain_64_red_terracotta,Obtain 64 Red Terracotta,terracotta,rare,,uncommon
quest,quest.obtain_64_white_terracotta,Obtain 64 White Terracotta,terracotta,rare,,uncommon
quest,quest.obtain_64_yellow_terracotta,Obtain 64 Yellow Terracotta,terracotta,rare,,uncommon
quest,quest.boat_for_2km,Boat for 2km,travel,common,,uncommon
quest,quest.enter_a_crawl_state,Enter a crawl state,travel,common,,uncommon
quest,quest.jump_on_mud,Jump on mud,travel,common,,rare
quest,quest.swim_for_500m,Swim for 500m,travel,common,,common
quest,quest.apply_3_unique_armor_trims,Apply 3 Unique Armor Trims,travel,epic,,epic
quest,quest.charge_a_respawn_anchor_to_max,Charge a Respawn Anchor to Max,travel,epic,,
quest,quest.find_a_mushroom_biome,Find a Mushroom Biome,travel,epic,,epic
quest,quest.find_an_ice_spike_biome,Find an Ice Spike Biome,travel,epic,,rare
quest,quest.get_stuck_in_a_cobweb,Get stuck in a cobweb,travel,epic,,rare
quest,quest.get_subspace_bubble_advancement,Get Subspace Bubble Advancement,travel,epic,,mythic
quest,quest.obtain_3_unique_music_disks,Obtain 3 unique music disks,travel,epic,,epic
quest,quest.obtain_8_log_variants,Obtain 8 Log Variants,travel,epic,,epic
quest,quest.open_trial_vault,Open Trial Vault,travel,epic,,legendary
quest,quest.ride_a_happy_ghast_for_200_meters,Ride a happy ghast for 200 meters,travel,epic,,
quest,quest.start_a_raid,Start a Raid,travel,epic,,epic
quest,quest.travel_to_nether_roof,Travel to Nether Roof,travel,epic,,legendary
quest,quest.visit_20_unique_biomes,Visit 20 unique biomes,travel,epic,,epic
quest,quest.visit_all_nether_biomes,Visit All Nether Biomes,travel,epic,,epic
quest,quest.apply_5_unique_armor_trims,Apply 5 Unique Armor Trims,travel,legendary,,legendary
quest,quest.obtain_all_log_types,Obtain All Log Types,travel,legendary,,legendary
quest,quest.open_ominous_vault,Open Ominous Vault,travel,legendary,,mythic
quest,quest.visit_all_cave_biomes,Visit all cave biomes,travel,legendary,,legendary
quest,quest.apply_7_unique_armor_trims,Apply 7 Unique Armor Trims,travel,mythic,,mythic
quest,quest.enter_end,Enter End,travel,mythic,Can only appear if hostile mobs are enabled can only appear when hostile mobs are enabled,mythic
quest,quest.find_a_stronghold,Find a Stronghold,travel,mythic,Can only appear if hostile mobs are enabled can only appear when hostile mobs are enabled,mythic
quest,quest.find_an_end_city,Find an End City,travel,mythic,Can only appear if hostile mobs are enabled can only appear when hostile mobs are enabled,mythic
quest,quest.obtain_all_froglights,Obtain All Froglights,travel,mythic,,mythic
quest,quest.obtain_all_nautilus_armor_types,Obtain all nautilus armor types,travel,mythic,,mythic
quest,quest.apply_armor_trim,Apply Armor Trim,travel,rare,,rare
quest,quest.decorate_a_pot_with_a_pottery_sherd,Decorate a pot with a pottery sherd,travel,rare,,
quest,quest.do_caves_and_cliffs_advancement,Do Caves and Cliffs Advancement,travel,rare,,mythic
quest,quest.find_a_badlands_biome,Find a Badlands Biome,travel,rare,,rare
quest,quest.find_a_bastion,Find a Bastion,travel,rare,,epic
quest,quest.find_a_fortress,Find a Fortress,travel,rare,,epic
quest,quest.obtain_2_unique_armor_trims,Obtain 2 unique armor trims,travel,rare,,rare
quest,quest.obtain_6_log_variants,Obtain 6 Log Variants,travel,rare,,rare
quest,quest.obtain_all_mushrooms,Obtain All Mushrooms,travel,rare,,epic
quest,quest.take_damage_from_15_unique_sources,Take damage from 15 unique sources,travel,rare,,rare
quest,quest.visit_15_unique_biomes,Visit 15 unique biomes,travel,rare,,rare
quest,quest.boat_on_ice,Boat on ice,travel,uncommon,,uncommon
quest,quest.crouch_for_100m,Crouch for 100m,travel,uncommon,,common
quest,quest.enter_nether,Enter Nether,travel,uncommon,,epic
quest,quest.obtain_5_types_of_saplings,Obtain 5 Types of Saplings,travel,uncommon,,uncommon
quest,quest.obtain_6_unique_flowers,Obtain 6 Unique Flowers,travel,uncommon,,uncommon
quest,quest.reach_bedrock,Reach Bedrock,travel,uncommon,,epic
quest,quest.reach_sky_limit,Reach Sky Limit,travel,uncommon,,mythic
quest,quest.ride_a_minecart_for_25_meters,Ride a minecart for 25 meters,travel,uncommon,,
quest,quest.ride_minecart,Ride Minecart,travel,uncommon,,
quest,quest.sprint_1km,Sprint 1km,travel,uncommon,,common
quest,quest.take_damage_from_12_unique_sources,Take damage from 12 unique sources,travel,uncommon,,uncommon
quest,quest.take_damage_from_8_unique_sources,Take damage from 8 unique sources,travel,uncommon,,uncommon
quest,quest.use_a_brush_on_suspicious_sand_gravel,Use a brush on suspicious sand/gravel,travel,uncommon,,
quest,quest.use_a_ladder_to_climb_64_meters_in_hieght,Use a ladder to climb 64 meters in hieght,travel,uncommon,,rare
quest,quest.visit_10_unique_biomes,Visit 10 unique biomes,travel,uncommon,,uncommon
quest,quest.wear_a_carved_pumpkin_for_5_minutes,Wear a carved pumpkin for 5 minutes,travel,uncommon,,rare
